primes_found,time_since_last_batch
208000,0.22201275825500488
209000,0.18501067161560059
210000,0.20101141929626465
211000,0.19901156425476074
212000,0.2300128936767578
213000,0.19501137733459473
214000,0.18601059913635254
215000,0.2040116786956787
216000,0.19201087951660156
217000,0.20101141929626465
218000,0.1980113983154297
219000,0.19701123237609863
220000,0.21201229095458984
221000,0.1890106201171875
222000,0.22501301765441895
223000,0.2020113468170166
224000,0.21201229095458984
225000,0.18501043319702148
226000,0.18601059913635254
227000,0.21201229095458984
228000,0.21601247787475586
229000,0.20601153373718262
230000,0.2110121250152588
231000,0.20101165771484375
232000,0.19801115989685059
233000,0.1760103702545166
234000,0.2020113468170166
235000,0.19201087951660156
236000,0.21001219749450684
237000,0.22901296615600586
238000,0.2040119171142578
239000,0.23601317405700684
240000,0.20701217651367188
241000,0.22101235389709473
242000,0.1910109519958496
243000,0.19001078605651855
244000,0.2280130386352539
245000,0.23301362991333008
246000,0.23301315307617188
247000,0.23501348495483398
248000,0.2110121250152588
249000,0.2170124053955078
250000,0.22901296615600586
251000,0.2000114917755127
252000,0.20801210403442383
253000,0.23601317405700684
254000,0.1980113983154297
255000,0.2260129451751709
256000,0.22701287269592285
257000,0.2130122184753418
258000,0.21701264381408691
259000,0.19501090049743652
260000,0.23001337051391602
261000,0.2040116786956787
262000,0.21001195907592773
263000,0.1870107650756836
264000,0.20801186561584473
265000,0.24401402473449707
266000,0.19301080703735352
267000,0.22501277923583984
268000,0.22001290321350098
269000,0.20701169967651367
270000,0.21601247787475586
271000,0.24201393127441406
272000,0.20301151275634766
273000,0.23801350593566895
274000,0.23301339149475098
275000,0.2240128517150879
276000,0.22701287269592285
277000,0.2040116786956787
278000,0.22501277923583984
279000,0.20801210403442383
280000,0.2110121250152588
281000,0.22001242637634277
282000,0.239013671875
283000,0.22501277923583984
284000,0.24601411819458008
285000,0.21201205253601074
286000,0.22201275825500488
287000,0.2170124053955078
288000,0.22201275825500488
289000,0.23801374435424805
290000,0.20601153373718262
291000,0.2130122184753418
292000,0.20501208305358887
293000,0.22701287269592285
294000,0.2130122184753418
295000,0.23801326751708984
296000,0.21001219749450684
297000,0.22701287269592285
298000,0.22001266479492188
299000,0.26001501083374023
300000,0.20101141929626465
301000,0.2150123119354248
302000,0.20801186561584473
303000,0.26001477241516113
304000,0.20601177215576172
305000,0.21601247787475586
306000,0.2500143051147461
307000,0.22701311111450195
308000,0.23301315307617188
309000,0.22101259231567383
310000,0.23301339149475098
311000,0.21201205253601074
312000,0.22001290321350098
313000,0.24401378631591797
314000,0.25101423263549805
315000,0.24201369285583496
316000,0.22301292419433594
317000,0.2500143051147461
318000,0.23401331901550293
319000,0.24301385879516602
320000,0.24901437759399414
321000,0.24801397323608398
322000,0.26401519775390625
323000,0.24201393127441406
324000,0.2610149383544922
325000,0.24901413917541504
326000,0.241013765335083
327000,0.24301409721374512
328000,0.23401331901550293
329000,0.2150123119354248
330000,0.25301456451416016
331000,0.24201369285583496
332000,0.21601247787475586
333000,0.2540144920349121
334000,0.24801421165466309
335000,0.2500143051147461
336000,0.24201369285583496
337000,0.21601247787475586
338000,0.21401214599609375
339000,0.2260129451751709
340000,0.23301339149475098
341000,0.23401331901550293
342000,0.23301315307617188
343000,0.2540147304534912
344000,0.23601341247558594
345000,0.23301339149475098
346000,0.21901249885559082
347000,0.2240128517150879
348000,0.23801350593566895
349000,0.24301409721374512
350000,0.21901249885559082
351000,0.23001313209533691
352000,0.25101423263549805
353000,0.23001313209533691
354000,0.23101329803466797
355000,0.27001523971557617
356000,0.27501606941223145
357000,0.25501465797424316
358000,0.23201298713684082
359000,0.23401355743408203
360000,0.25101423263549805
361000,0.22701311111450195
362000,0.2870161533355713
363000,0.27101588249206543
364000,0.2560145854949951
365000,0.2760155200958252
366000,0.26401519775390625
367000,0.25701475143432617
368000,0.2590148448944092
369000,0.30301713943481445
370000,0.3890223503112793
371000,0.2910165786743164
372000,0.3000171184539795
373000,0.2720158100128174
374000,0.3350188732147217
375000,0.350020170211792
376000,0.31001782417297363
377000,0.2720155715942383
378000,0.2950167655944824
379000,0.3280189037322998
380000,0.2910163402557373
381000,0.2850162982940674
382000,0.3040175437927246
383000,0.30301737785339355
384000,0.25501441955566406
385000,0.27301573753356934
386000,0.25101447105407715
387000,0.26001477241516113
388000,0.23801350593566895
389000,0.21401238441467285
390000,0.24301385879516602
391000,0.2580149173736572
392000,0.2780158519744873
393000,0.2590146064758301
394000,0.23301339149475098
395000,0.24501395225524902
396000,0.24701452255249023
397000,0.2710154056549072
398000,0.250014066696167
399000,0.2720155715942383
400000,0.26401519775390625
401000,0.24401378631591797
402000,0.26001524925231934
403000,0.24801397323608398
404000,0.28401613235473633
405000,0.27101564407348633
406000,0.24601411819458008
407000,0.27301549911499023
408000,0.27701568603515625
409000,0.2670154571533203
410000,0.2820160388946533
411000,0.2910165786743164
412000,0.24601411819458008
413000,0.28401637077331543
414000,0.23601341247558594
415000,0.2930166721343994
416000,0.25301456451416016
417000,0.23801374435424805
418000,0.29701709747314453
419000,0.25301408767700195
420000,0.2890167236328125
421000,0.2690155506134033
422000,0.2590146064758301
423000,0.2760159969329834
424000,0.2630150318145752
425000,0.27001523971557617
426000,0.27501559257507324
427000,0.2520146369934082
428000,0.2720153331756592
429000,0.2800161838531494
430000,0.2740156650543213
431000,0.239013671875
432000,0.24501419067382812
433000,0.254014253616333
434000,0.2480144500732422
435000,0.2720153331756592
436000,0.25701475143432617
437000,0.2560145854949951
438000,0.2590150833129883
439000,0.27301549911499023
440000,0.28401637077331543
441000,0.2740154266357422
442000,0.2710154056549072
443000,0.2630152702331543
444000,0.26401495933532715
445000,0.2830162048339844
446000,0.2670152187347412
447000,0.26801538467407227
448000,0.2500145435333252
449000,0.27901577949523926
450000,0.2520143985748291
451000,0.27901601791381836
452000,0.26201486587524414
453000,0.2580146789550781
454000,0.2670154571533203
455000,0.28601622581481934
456000,0.2690155506134033
457000,0.28101587295532227
458000,0.2540147304534912
459000,0.2800159454345703
460000,0.2720155715942383
461000,0.3020172119140625
462000,0.2950170040130615
463000,0.26001477241516113
464000,0.24801421165466309
465000,0.2700154781341553
466000,0.2690155506134033
467000,0.2670152187347412
468000,0.27501559257507324
469000,0.2760157585144043
470000,0.28601646423339844
471000,0.28401637077331543
472000,0.2710154056549072
473000,0.27301549911499023
474000,0.2890164852142334
475000,0.2670152187347412
476000,0.24201393127441406
477000,0.29401683807373047
478000,0.28801631927490234
479000,0.3020172119140625
480000,0.2740159034729004
481000,0.29401659965515137
482000,0.25101447105407715
483000,0.27501559257507324
484000,0.27701592445373535
485000,0.27701616287231445
486000,0.26001477241516113
487000,0.28801631927490234
488000,0.2540144920349121
489000,0.2780160903930664
490000,0.2630150318145752
491000,0.29401683807373047
492000,0.2780158519744873
493000,0.25501441955566406
494000,0.2760159969329834
495000,0.29901695251464844
496000,0.3020172119140625
497000,0.2740159034729004
498000,0.30501723289489746
499000,0.2850162982940674
500000,0.2630152702331543
501000,0.27901577949523926
502000,0.3260185718536377
503000,0.26801538467407227
504000,0.27101564407348633
505000,0.28801655769348145
506000,0.30301713943481445
507000,0.2760157585144043
508000,0.2700157165527344
509000,0.25501465797424316
510000,0.24701380729675293
511000,0.2930169105529785
512000,0.2740156650543213
513000,0.29401683807373047
514000,0.2820160388946533
515000,0.2630150318145752
516000,0.2590146064758301
517000,0.25301456451416016
518000,0.29701709747314453
519000,0.3060176372528076
520000,0.2670149803161621
521000,0.2740159034729004
522000,0.2500143051147461
523000,0.2960169315338135
524000,0.29201674461364746
525000,0.3000171184539795
526000,0.29201650619506836
527000,0.2520146369934082
528000,0.2910165786743164
529000,0.2690155506134033
530000,0.2950165271759033
531000,0.3060176372528076
532000,0.2760159969329834
533000,0.30301713943481445
534000,0.27901577949523926
535000,0.3090176582336426
536000,0.3090178966522217
537000,0.29201674461364746
538000,0.3080174922943115
539000,0.29901695251464844
540000,0.3040175437927246
541000,0.3020172119140625
542000,0.2960169315338135
543000,0.31001782417297363
544000,0.3190181255340576
545000,0.3170182704925537
546000,0.2850162982940674
547000,0.2960171699523926
548000,0.26801490783691406
549000,0.34902024269104004
550000,0.28801631927490234
551000,0.2820162773132324
552000,0.3170182704925537
553000,0.2720153331756592
554000,0.2890164852142334
555000,0.3040175437927246
556000,0.2710154056549072
557000,0.3130180835723877
558000,0.3260185718536377
559000,0.2740156650543213
560000,0.29001641273498535
561000,0.31001782417297363
562000,0.2740156650543213
563000,0.27701568603515625
564000,0.26401519775390625
565000,0.3240187168121338
566000,0.33801913261413574
567000,0.27501583099365234
568000,0.3040173053741455
569000,0.2630152702331543
570000,0.30701732635498047
571000,0.2930169105529785
572000,0.3090176582336426
573000,0.29401683807373047
574000,0.25701475143432617
575000,0.3040173053741455
576000,0.28401613235473633
577000,0.29701709747314453
578000,0.3040173053741455
579000,0.33801937103271484
580000,0.2930169105529785
581000,0.2630147933959961
582000,0.31801819801330566
583000,0.2910165786743164
584000,0.2850162982940674
585000,0.2960169315338135
586000,0.3130180835723877
587000,0.3090176582336426
588000,0.2960169315338135
589000,0.29201674461364746
590000,0.3320188522338867
591000,0.31001782417297363
592000,0.31001782417297363
593000,0.30501723289489746
594000,0.29701709747314453
595000,0.28401613235473633
596000,0.3190183639526367
597000,0.3350191116333008
598000,0.3020172119140625
599000,0.3110177516937256
600000,0.3450198173522949
601000,0.29901719093322754
602000,0.30301737785339355
603000,0.3110177516937256
604000,0.2910168170928955
605000,0.2910165786743164
606000,0.3060173988342285
607000,0.2950167655944824
608000,0.3110177516937256
609000,0.32001829147338867
610000,0.2870163917541504
611000,0.2830162048339844
612000,0.3240187168121338
613000,0.3040173053741455
614000,0.2910168170928955
615000,0.3090176582336426
616000,0.2960166931152344
617000,0.2690153121948242
618000,0.3000173568725586
619000,0.3060173988342285
620000,0.3130180835723877
621000,0.29701685905456543
622000,0.3110177516937256
623000,0.29001641273498535
624000,0.30701780319213867
625000,0.29401683807373047
626000,0.3020172119140625
627000,0.3190183639526367
628000,0.31401801109313965
629000,0.3150179386138916
630000,0.2950170040130615
631000,0.3020169734954834
632000,0.3020172119140625
633000,0.3090178966522217
634000,0.3060176372528076
635000,0.2850162982940674
636000,0.32301855087280273
637000,0.30501723289489746
638000,0.3000171184539795
639000,0.33101892471313477
640000,0.2950167655944824
641000,0.31001782417297363
642000,0.33101892471313477
643000,0.3170182704925537
644000,0.3210182189941406
645000,0.3090176582336426
646000,0.3130178451538086
647000,0.32301855087280273
648000,0.3080177307128906
649000,0.3320188522338867
650000,0.2960169315338135
651000,0.2980172634124756
652000,0.36602091789245605
653000,0.31201791763305664
654000,0.31401777267456055
655000,0.3370194435119629
656000,0.30501723289489746
657000,0.28801631927490234
658000,0.31801843643188477
659000,0.2820160388946533
660000,0.2830162048339844
661000,0.32901883125305176
662000,0.3190181255340576
663000,0.28101611137390137
664000,0.34701991081237793
665000,0.29901719093322754
666000,0.2930166721343994
667000,0.3190183639526367
668000,0.3220181465148926
669000,0.2720158100128174
670000,0.2890164852142334
671000,0.3040173053741455
672000,0.30301737785339355
673000,0.2830162048339844
674000,0.31201791763305664
675000,0.3110177516937256
676000,0.3150179386138916
677000,0.3090178966522217
678000,0.3090174198150635
679000,0.3130178451538086
680000,0.30701756477355957
681000,0.3200185298919678
682000,0.3000171184539795
683000,0.3060173988342285
684000,0.2980170249938965
685000,0.34401988983154297
686000,0.49602842330932617
687000,0.3950223922729492
688000,0.4170238971710205
689000,0.46602678298950195
690000,0.45502591133117676
691000,0.4240243434906006
692000,0.39702272415161133
693000,0.4340245723724365
694000,0.4350249767303467
695000,0.4240243434906006
696000,0.34901976585388184
697000,0.31201791763305664
698000,0.31801819801330566
699000,0.3110179901123047
700000,0.3280186653137207
701000,0.3000171184539795
702000,0.3280186653137207
703000,0.33101892471313477
704000,0.2850162982940674
705000,0.3610208034515381
706000,0.358020544052124
707000,0.3330190181732178
708000,0.34201955795288086
709000,0.34901976585388184
710000,0.33401918411254883
711000,0.30701756477355957
712000,0.3320190906524658
713000,0.33101868629455566
714000,0.32901883125305176
715000,0.3190183639526367
716000,0.358020544052124
717000,0.30301713943481445
718000,0.35502028465270996
719000,0.31801843643188477
720000,0.3390192985534668
721000,0.29901719093322754
722000,0.3410193920135498
723000,0.31401801109313965
724000,0.2930169105529785
725000,0.33601903915405273
726000,0.3480198383331299
727000,0.36002063751220703
728000,0.32501864433288574
729000,0.3350193500518799
730000,0.33301877975463867
731000,0.34401965141296387
732000,0.29001665115356445
733000,0.3020172119140625
734000,0.3080177307128906
735000,0.32701873779296875
736000,0.3370194435119629
737000,0.3020169734954834
738000,0.3300189971923828
739000,0.32301855087280273
740000,0.3580203056335449
741000,0.33601927757263184
742000,0.35502028465270996
743000,0.2980170249938965
744000,0.3240187168121338
745000,0.2830162048339844
746000,0.34701967239379883
747000,0.359020471572876
748000,0.5710327625274658
749000,0.5230300426483154
750000,0.5060288906097412
751000,0.4020230770111084
752000,0.37702131271362305
753000,0.29401683807373047
754000,0.3170182704925537
755000,0.3390192985534668
756000,0.35502028465270996
757000,0.36002063751220703
758000,0.32301831245422363
759000,0.33401918411254883
760000,0.35102009773254395
761000,0.3910224437713623
762000,0.33401918411254883
763000,0.3500199317932129
764000,0.3390192985534668
765000,0.3300189971923828
766000,0.3800215721130371
767000,0.3370194435119629
768000,0.2980170249938965
769000,0.32001805305480957
770000,0.35302019119262695
771000,0.3870224952697754
772000,0.3580203056335449
773000,0.31401801109313965
774000,0.35302019119262695
775000,0.352020263671875
776000,0.3220181465148926
777000,0.3760216236114502
778000,0.3780214786529541
779000,0.33401918411254883
780000,0.34201955795288086
781000,0.346019983291626
782000,0.367020845413208
783000,0.30701756477355957
784000,0.33101892471313477
785000,0.36602091789245605
786000,0.3630208969116211
787000,0.35502028465270996
788000,0.3350191116333008
789000,0.34401988983154297
790000,0.35301971435546875
791000,0.3020174503326416
792000,0.33601903915405273
793000,0.37702178955078125
794000,0.352020263671875
795000,0.34401965141296387
796000,0.36202073097229004
797000,0.371021032333374
798000,0.33101892471313477
799000,0.3410196304321289
800000,0.3610208034515381
801000,0.3260183334350586
802000,0.34401988983154297
803000,0.35702037811279297
804000,0.36002063751220703
805000,0.3960225582122803
806000,0.42902445793151855
807000,0.3800218105316162
808000,0.32501864433288574
809000,0.3740212917327881
810000,0.3350191116333008
811000,0.36802124977111816
812000,0.3780217170715332
813000,0.3580203056335449
814000,0.3480198383331299
815000,0.4130234718322754
816000,0.35102033615112305
817000,0.3540201187133789
818000,0.34902000427246094
819000,0.32001829147338867
820000,0.3740215301513672
821000,0.35302019119262695
822000,0.365020751953125
823000,0.3850219249725342
824000,0.3800218105316162
825000,0.3430197238922119
826000,0.363020658493042
827000,0.35502028465270996
828000,0.3820219039916992
829000,0.3910222053527832
830000,0.3320190906524658
831000,0.3410196304321289
832000,0.354020357131958
833000,0.33101868629455566
834000,0.36602091789245605
835000,0.38102197647094727
836000,0.3320188522338867
837000,0.3390192985534668
838000,0.33801960945129395
839000,0.3060176372528076
840000,0.3910219669342041
841000,0.3910226821899414
842000,0.363020658493042
843000,0.34201931953430176
844000,0.348020076751709
845000,0.35702037811279297
846000,0.3720211982727051
847000,0.35302019119262695
848000,0.3280189037322998
849000,0.34902000427246094
850000,0.3170180320739746
851000,0.32701873779296875
852000,0.359020471572876
853000,0.3710212707519531
854000,0.3800218105316162
855000,0.42702460289001465
856000,0.34401965141296387
857000,0.371021032333374
858000,0.3460197448730469
859000,0.3580207824707031
860000,0.34201931953430176
861000,0.354020357131958
862000,0.3460197448730469
863000,0.3760213851928711
864000,0.3740215301513672
865000,0.37502121925354004
866000,0.3630208969116211
867000,0.37702155113220215
868000,0.3330190181732178
869000,0.3780214786529541
870000,0.3650209903717041
871000,0.346019983291626
872000,0.3690211772918701
873000,0.35702037811279297
874000,0.3560202121734619
875000,0.3430197238922119
876000,0.3450195789337158
877000,0.36602091789245605
878000,0.352020263671875
879000,0.35502028465270996
880000,0.348020076751709
881000,0.3500196933746338
882000,0.3150179386138916
883000,0.38602232933044434
884000,0.36602091789245605
885000,0.3190183639526367
886000,0.38602185249328613
887000,0.32301855087280273
888000,0.3430197238922119
889000,0.3520200252532959
890000,0.31401801109313965
891000,0.3370192050933838
892000,0.36002063751220703
893000,0.3670210838317871
894000,0.365020751953125
895000,0.354020357131958
896000,0.35502028465270996
897000,0.361020565032959
898000,0.39202237129211426
899000,0.3610208034515381
900000,0.32701849937438965
901000,0.34902024269104004
902000,0.40502285957336426
903000,0.36002087593078613
904000,0.35702037811279297
905000,0.367020845413208
906000,0.34701991081237793
907000,0.3630208969116211
908000,0.363020658493042
909000,0.3390192985534668
910000,0.37502145767211914
911000,0.3590207099914551
912000,0.35302019119262695
913000,0.359020471572876
914000,0.3500199317932129
915000,0.35502028465270996
916000,0.37302136421203613
917000,0.348020076751709
918000,0.34901976585388184
919000,0.3410193920135498
920000,0.36202096939086914
921000,0.3720211982727051
922000,0.3780217170715332
923000,0.3560202121734619
924000,0.37002134323120117
925000,0.33601903915405273
926000,0.3650209903717041
927000,0.36202073097229004
928000,0.36002039909362793
929000,0.3690211772918701
930000,0.36202073097229004
931000,0.35102009773254395
932000,0.37702155113220215
933000,0.3480198383331299
934000,0.33601927757263184
935000,0.37902164459228516
936000,0.3710212707519531
937000,0.37702131271362305
938000,0.3670210838317871
939000,0.3630208969116211
940000,0.3560202121734619
941000,0.3460197448730469
942000,0.350020170211792
943000,0.352020263671875
944000,0.40502285957336426
945000,0.37302160263061523
946000,0.3890221118927002
947000,0.39902281761169434
948000,0.37002110481262207
949000,0.3240187168121338
950000,0.36402082443237305
951000,0.3300187587738037
952000,0.3650209903717041
953000,0.36802101135253906
954000,0.3800218105316162
955000,0.358020544052124
956000,0.3520200252532959
957000,0.37002134323120117
958000,0.3590202331542969
959000,0.37902188301086426
960000,0.361020565032959
961000,0.32901883125305176
962000,0.33601927757263184
963000,0.3650209903717041
964000,0.3740212917327881
965000,0.39002227783203125
966000,0.3800215721130371
967000,0.4190242290496826
968000,0.3340189456939697
969000,0.3840217590332031
970000,0.354020357131958
971000,0.3430197238922119
972000,0.356020450592041
973000,0.36802101135253906
974000,0.36402058601379395
975000,0.36002087593078613
976000,0.40102291107177734
977000,0.36802101135253906
978000,0.35502028465270996
979000,0.37702155113220215
980000,0.369020938873291
981000,0.3960227966308594
982000,0.3260185718536377
983000,0.3780217170715332
984000,0.37902164459228516
985000,0.34902000427246094
986000,0.3740215301513672
987000,0.3650205135345459
988000,0.3710212707519531
989000,0.40102314949035645
990000,0.35502028465270996
991000,0.3330190181732178
992000,0.369020938873291
993000,0.3800218105316162
994000,0.3410196304321289
995000,0.37502121925354004
996000,0.345020055770874
997000,0.33301877975463867
998000,0.40302324295043945
999000,0.3740212917327881
1000000,0.33401918411254883
